Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
524,US-2019-139486,21-05-2019,23-05-2019,First Class,LH-17155,Logan Haushalter,Consumer,India,Kerela,Kerela,South,TEC-PH-10003555,Technology,LED,Motorola HK250 Universal Bluetooth Headset,55.176,3,-12.4146,0,Cards
525,US-2019-139486,21-05-2019,23-05-2019,First Class,LH-17155,Logan Haushalter,Consumer,India,Kerela,Kerela,South,TEC-AC-10003832,Technology,Electrical Fans,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2,27.1666,0,Cards
8456,CA-2019-154081,22-05-2019,29-05-2019,Standard Class,JE-15610,Jim Epp,Corporate,India,Kerela,Kerela,South,TEC-PH-10001918,Technology,LED,Nortel Business Series Terminal T7208 Digital phone,222.384,2,22.2384,0,Online
1330,CA-2019-142762,23-05-2019,27-05-2019,Standard Class,LD-17005,Lisa DeCherney,Consumer,India,Kerela,Kerela,South,FUR-FU-10003691,Furniture,MCBs & DBs,"Eldon Image Series Desk Electrical Fans, Ebony",37.05,3,16.302,0,COD
6607,CA-2019-148852,26-05-2019,31-05-2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,India,Kerela,Kerela,South,TEC-PH-10003885,Technology,LED,Cisco SPA508G,211.168,4,23.7564,0,Online
6608,CA-2019-148852,26-05-2019,31-05-2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,India,Kerela,Kerela,South,FUR-CH-10004860,Furniture,Modular Switches,Global Low Back Tilter Chair,484.704,6,-84.8232,0,Cards
3421,CA-2019-134803,28-05-2019,03-06-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,India,Kerela,Kerela,South,OFF-AP-10000891,Office Supplies,Home Automation,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,78.672,0,Online
3423,CA-2019-134803,28-05-2019,03-06-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,India,Kerela,Kerela,South,TEC-AC-10002217,Technology,Electrical Fans,Imation Clip USB flash drive - 8 GB,131.6,7,7.896,0,COD
3424,CA-2019-134803,28-05-2019,03-06-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,India,Kerela,Kerela,South,OFF-BI-10002215,Office Supplies,Wire and Cables,"Wilson Jones Hanging View Binder, White, 1""",22.72,4,7.384,0,COD
7409,CA-2019-129728,30-05-2019,06-06-2019,Standard Class,JG-15310,Jason Gross,Corporate,India,Kerela,Kerela,South,FUR-FU-10003247,Furniture,MCBs & DBs,36X48 HARDFLOOR CHAIRMAT,167.84,8,11.7488,0,COD
9631,CA-2019-168844,31-05-2019,06-06-2019,Standard Class,NM-18520,Neoma Murray,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10002609,Office Supplies,Wire and Cables,Avery Hidden Tab Dividers for Binding Systems,7.152,3,2.3244,0,COD
9632,CA-2019-168844,31-05-2019,06-06-2019,Standard Class,NM-18520,Neoma Murray,Consumer,India,Karnataka,Bangalore,South,TEC-PH-10003215,Technology,LED,Jackery Bar Premium Fast-charging Portable Charger,179.7,6,88.053,0,COD
2605,CA-2019-165848,04-06-2019,04-06-2019,Same Day,EN-13780,Edward Nazzal,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10003878,Furniture,MCBs & DBs,"Linden 10"" Round Wall Clock, Black",61.12,4,20.7808,0,COD
5523,CA-2019-110982,05-06-2019,07-06-2019,First Class,CK-12205,Chloris Kastensmidt,Consumer,India,Kerela,Kerela,South,OFF-BI-10000829,Office Supplies,Wire and Cables,Avery Non-Stick Wire and Cables,21.552,6,7.0044,0,COD
5524,CA-2019-110982,05-06-2019,07-06-2019,First Class,CK-12205,Chloris Kastensmidt,Consumer,India,Kerela,Kerela,South,OFF-AP-10004859,Office Supplies,Home Automation,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4,15.7248,0,Online
9661,CA-2019-160717,06-06-2019,11-06-2019,Standard Class,ME-17320,Maria Etezadi,Home Office,India,Kerela,Kerela,South,TEC-PH-10001459,Technology,LED,Samsung Galaxy Mega 6.3,3023.928,9,226.7946,0,COD
9662,CA-2019-160717,06-06-2019,11-06-2019,Standard Class,ME-17320,Maria Etezadi,Home Office,India,Kerela,Kerela,South,TEC-AC-10002134,Technology,Electrical Fans,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26.96,2,3.7744,0,Online
9663,CA-2019-160717,06-06-2019,11-06-2019,Standard Class,ME-17320,Maria Etezadi,Home Office,India,Kerela,Kerela,South,TEC-PH-10001760,Technology,LED,Bose SoundLink Bluetooth Speaker,477.6,3,161.19,0,Online
3577,CA-2019-103163,07-06-2019,11-06-2019,Standard Class,FM-14290,Frank Merwin,Home Office,India,Kerela,Kerela,South,OFF-BI-10003305,Office Supplies,Wire and Cables,Avery Hanging File Wire and Cables,4.784,1,1.5548,0,Online
1927,US-2019-139710,09-06-2019,15-06-2019,Standard Class,GM-14680,Greg Matthias,Consumer,India,Kerela,Kerela,South,TEC-PH-10001198,Technology,LED,Avaya 4621SW VoIP phone,177.48,3,19.9665,0,COD
5468,CA-2019-122448,09-06-2019,14-06-2019,Standard Class,DB-13210,Dean Braden,Consumer,India,Kerela,Kerela,South,FUR-CH-10002774,Furniture,Modular Switches,"Global Deluxe Stacking Chair, Gray",122.352,3,13.7646,0,COD
2758,CA-2019-127775,11-06-2019,13-06-2019,Second Class,ES-14020,Erica Smith,Consumer,India,Karnataka,Bangalore,South,TEC-AC-10002402,Technology,Electrical Fans,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,71.991,0,Online
7149,CA-2019-139941,12-06-2019,17-06-2019,Standard Class,CB-12415,Christy Brittain,Consumer,India,Karnataka,Bangalore,South,OFF-AP-10004036,Office Supplies,Home Automation,Bionaire 99.97% HEPA Air Cleaner,52.56,3,18.396,0,COD
6594,CA-2019-126795,13-06-2019,16-06-2019,Second Class,GT-14710,Greg Tran,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10001989,Office Supplies,Wire and Cables,Premium Transparent Presentation Covers by GBC,33.568,2,11.7488,0,COD
1100,CA-2019-107216,14-06-2019,17-06-2019,First Class,PV-18985,Paul Van Hugh,Home Office,India,Kerela,Kerela,South,FUR-FU-10000206,Furniture,MCBs & DBs,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73,3,4.1031,0,Online
1101,CA-2019-107216,14-06-2019,17-06-2019,First Class,PV-18985,Paul Van Hugh,Home Office,India,Kerela,Kerela,South,TEC-AC-10001013,Technology,Electrical Fans,Logitech ClearChat Comfort/USB Headset H390,29.29,1,9.6657,0,COD
58,CA-2019-111682,17-06-2019,18-06-2019,First Class,TB-21055,Ted Butterfield,Consumer,India,Karnataka,Bangalore,South,FUR-CH-10003968,Furniture,Modular Switches,Novimex Turbo Task Chair,319.41,5,7.098,0,Online
60,CA-2019-111682,17-06-2019,18-06-2019,First Class,TB-21055,Ted Butterfield,Consumer,India,Karnataka,Bangalore,South,TEC-AC-10002167,Technology,Electrical Fans,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,30,2,3.3,0,Online
61,CA-2019-111682,17-06-2019,18-06-2019,First Class,TB-21055,Ted Butterfield,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10001460,Office Supplies,Wire and Cables,Plastic Binding Combs,48.48,4,16.362,0,COD
1308,CA-2019-141397,20-06-2019,21-06-2019,First Class,RC-19825,Roy Collins,Consumer,India,Kerela,Kerela,South,OFF-BI-10000320,Office Supplies,Wire and Cables,GBC Plastic Binding Combs,17.712,3,6.4206,0,COD
1309,CA-2019-141397,20-06-2019,21-06-2019,First Class,RC-19825,Roy Collins,Consumer,India,Kerela,Kerela,South,OFF-AP-10003971,Office Supplies,Home Automation,Belkin 6 Outlet Metallic Surge Strip,21.78,2,5.6628,0,COD
1311,CA-2019-141397,20-06-2019,21-06-2019,First Class,RC-19825,Roy Collins,Consumer,India,Kerela,Kerela,South,FUR-CH-10003846,Furniture,Modular Switches,Hon Valutask Swivel Modular Switches,161.568,2,-8.0784,0,Online
5226,CA-2019-119865,21-06-2019,26-06-2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10001553,Office Supplies,Wire and Cables,SpineVue Locking Slant-D Ring Wire and Cables by Cardinal,36.56,5,12.796,0,COD
5227,CA-2019-119865,21-06-2019,26-06-2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10003007,Office Supplies,Wire and Cables,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.144,6,60.4968,0,COD
6930,CA-2019-140382,23-06-2019,25-06-2019,Second Class,RD-19900,Ruben Dartt,Consumer,India,Kerela,Kerela,South,TEC-PH-10003012,Technology,LED,Nortel Meridian M3904 Professional Digital phone,862.344,7,97.0137,0,Cards
3529,CA-2019-130680,24-06-2019,29-06-2019,Standard Class,BD-11320,Bill Donatelli,Consumer,India,Kerela,Kerela,South,TEC-PH-10004833,Technology,LED,Macally Suction Cup Mount,38.24,4,-9.56,0,COD
9168,CA-2019-100300,24-06-2019,26-06-2019,Second Class,MJ-17740,Max Jones,Consumer,India,Kerela,Kerela,South,OFF-AP-10001242,Office Supplies,Home Automation,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,72.432,0,COD
2191,CA-2019-118913,25-06-2019,29-06-2019,Standard Class,AS-10240,Alan Shonely,Consumer,India,Kerela,Kerela,South,OFF-AP-10000692,Office Supplies,Home Automation,Fellowes Mighty 8 Compact Surge Protector,60.81,3,17.0268,0,Online
3957,CA-2019-114951,26-06-2019,03-07-2019,Standard Class,DN-13690,Duane Noonan,Consumer,India,Kerela,Kerela,South,FUR-FU-10002364,Furniture,MCBs & DBs,"Eldon Expressions Wood Desk Electrical Fans, Oak",22.14,3,6.4206,0,Online
9025,CA-2019-102127,26-06-2019,02-07-2019,Standard Class,VP-21760,Victoria Pisteka,Corporate,India,Karnataka,Bangalore,South,TEC-AC-10002020,Technology,Electrical Fans,AmazonBasics 3-Button USB Wired Mouse,20.97,3,9.0171,0,COD
9026,CA-2019-102127,26-06-2019,02-07-2019,Standard Class,VP-21760,Victoria Pisteka,Corporate,India,Karnataka,Bangalore,South,TEC-AC-10000397,Technology,Electrical Fans,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,4,9.7972,0,COD
9027,CA-2019-102127,26-06-2019,02-07-2019,Standard Class,VP-21760,Victoria Pisteka,Corporate,India,Karnataka,Bangalore,South,FUR-FU-10003976,Furniture,MCBs & DBs,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,12.8316,0,Cards
6149,CA-2019-161928,27-06-2019,29-06-2019,Second Class,AC-10660,Anna Chung,Consumer,India,Kerela,Kerela,South,TEC-PH-10003484,Technology,LED,Ooma Telo VoIP Home Phone System,201.584,2,12.599,0,Cards
4307,CA-2019-161095,28-06-2019,28-06-2019,Same Day,CS-12250,Chris Selesnick,Corporate,India,Kerela,Kerela,South,OFF-BI-10002764,Office Supplies,Wire and Cables,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3,2.8101,0,COD
4308,CA-2019-161095,28-06-2019,28-06-2019,Same Day,CS-12250,Chris Selesnick,Corporate,India,Kerela,Kerela,South,OFF-BI-10001524,Office Supplies,Wire and Cables,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2,11.7488,0,Online
8906,US-2019-126431,01-07-2019,01-07-2019,Same Day,SU-20665,Stephanie Ulpright,Home Office,India,Karnataka,Bangalore,South,TEC-AC-10001635,Technology,Electrical Fans,KeyTronic KT400U2 - Keyboard - Black,30.84,3,6.168,0,COD
1159,CA-2019-149314,02-07-2019,07-07-2019,Second Class,GB-14530,George Bell,Corporate,India,Kerela,Kerela,South,FUR-CH-10002126,Furniture,Modular Switches,Hon Deluxe Fabric Upholstered Stacking Modular Switches,195.184,1,19.5184,0,COD
8049,CA-2019-168543,03-07-2019,07-07-2019,Standard Class,DK-13225,Dean Katz,Corporate,India,Karnataka,Bangalore,South,OFF-AP-10000938,Office Supplies,Home Automation,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,197.9208,0,COD
4452,CA-2019-147137,04-07-2019,06-07-2019,First Class,AA-10645,Anna Andreadi,Consumer,India,Kerela,Kerela,South,FUR-FU-10000221,Furniture,MCBs & DBs,"Master Caster Door Stop, Brown",25.4,5,8.636,0,Cards
1799,CA-2019-100965,07-07-2019,11-07-2019,Standard Class,RM-19375,Raymond Messe,Consumer,India,Kerela,Kerela,South,FUR-FU-10003039,Furniture,MCBs & DBs,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,73.321,0,COD
3983,CA-2019-135265,07-07-2019,09-07-2019,Second Class,CC-12370,Christopher Conant,Consumer,India,Kerela,Kerela,South,FUR-CH-10003061,Furniture,Modular Switches,"Global Leather Task Chair, Black",287.968,4,-3.5996,0,COD
1412,CA-2019-136329,09-07-2019,13-07-2019,Standard Class,JD-15895,Jonathan Doherty,Corporate,India,Karnataka,Bangalore,South,FUR-CH-10002335,Furniture,Modular Switches,Hon GuestStacker Chair,408.006,2,72.5344,0,Online
1413,CA-2019-136329,09-07-2019,13-07-2019,Standard Class,JD-15895,Jonathan Doherty,Corporate,India,Karnataka,Bangalore,South,FUR-FU-10000723,Furniture,MCBs & DBs,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4,14.8752,0,COD
478,CA-2019-103891,12-07-2019,19-07-2019,Standard Class,KH-16690,Kristen Hastings,Corporate,India,Kerela,Kerela,South,TEC-PH-10000149,Technology,LED,Cisco SPA525G2 IP Phone - Wireless,95.76,6,7.182,0,COD
1208,CA-2019-137050,14-07-2019,18-07-2019,Second Class,SW-20755,Steven Ward,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10002160,Office Supplies,Wire and Cables,Acco Hanging Data Wire and Cables,9.144,3,3.2004,0,Online
1211,CA-2019-137050,14-07-2019,18-07-2019,Second Class,SW-20755,Steven Ward,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10001031,Office Supplies,Wire and Cables,Pressboard Data Wire and Cables by Wilson Jones,8.544,2,2.8836,0,COD
2154,CA-2019-117282,14-07-2019,18-07-2019,Standard Class,DR-12880,Dan Reichenbach,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10004094,Office Supplies,Wire and Cables,GBC Standard Plastic Binding Systems Combs,14.16,2,5.133,0,COD
7224,CA-2019-109953,14-07-2019,18-07-2019,Standard Class,RB-19360,Raymond Buch,Consumer,India,Kerela,Kerela,South,TEC-PH-10004093,Technology,LED,Panasonic Kx-TS550,110.376,3,12.4173,0,COD
7225,CA-2019-109953,14-07-2019,18-07-2019,Standard Class,RB-19360,Raymond Buch,Consumer,India,Kerela,Kerela,South,OFF-AP-10002998,Office Supplies,Home Automation,Holmes 99% HEPA Air Purifier,151.62,7,50.0346,0,COD
7226,CA-2019-109953,14-07-2019,18-07-2019,Standard Class,RB-19360,Raymond Buch,Consumer,India,Kerela,Kerela,South,FUR-FU-10000073,Furniture,MCBs & DBs,Deflect-O Glasstique Clear Desk Electrical Fans,30.8,4,10.164,0,COD
7842,CA-2019-116603,17-07-2019,22-07-2019,Standard Class,AT-10735,Annie Thurman,Consumer,India,Karnataka,Bangalore,South,OFF-AP-10002892,Office Supplies,Home Automation,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,13.788,0,COD
7278,CA-2019-157217,19-07-2019,21-07-2019,First Class,TC-21535,Tracy Collins,Home Office,India,Kerela,Kerela,South,TEC-PH-10002070,Technology,LED,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2,4.498,0,Online
7279,CA-2019-157217,19-07-2019,21-07-2019,First Class,TC-21535,Tracy Collins,Home Office,India,Kerela,Kerela,South,TEC-AC-10003095,Technology,Electrical Fans,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,132.5898,0,COD
7987,CA-2019-137939,20-07-2019,23-07-2019,Second Class,PJ-19015,Pauline Johnson,Consumer,India,Karnataka,Bangalore,South,TEC-PH-10003589,Technology,LED,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,43.176,0,COD
6762,CA-2019-162943,24-07-2019,26-07-2019,Second Class,DB-12970,Darren Budd,Corporate,India,Karnataka,Bangalore,South,FUR-CH-10001708,Furniture,Modular Switches,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764,2,31.0156,0,COD
497,CA-2019-126158,25-07-2019,31-07-2019,Standard Class,SC-20095,Sanjit Chand,Consumer,India,Kerela,Kerela,South,OFF-BI-10002498,Office Supplies,Wire and Cables,Clear Mylar Reinforcing Strips,119.616,8,40.3704,0,COD
498,CA-2019-126158,25-07-2019,31-07-2019,Standard Class,SC-20095,Sanjit Chand,Consumer,India,Kerela,Kerela,South,FUR-FU-10004864,Furniture,MCBs & DBs,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,81.8432,0,Online
499,CA-2019-126158,25-07-2019,31-07-2019,Standard Class,SC-20095,Sanjit Chand,Consumer,India,Kerela,Kerela,South,FUR-CH-10002602,Furniture,Modular Switches,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,18.1176,0,COD
500,CA-2019-126158,25-07-2019,31-07-2019,Standard Class,SC-20095,Sanjit Chand,Consumer,India,Kerela,Kerela,South,FUR-FU-10000073,Furniture,MCBs & DBs,Deflect-O Glasstique Clear Desk Electrical Fans,69.3,9,22.869,0,Online
7908,CA-2019-112585,30-07-2019,02-08-2019,First Class,RW-19630,Rob Williams,Corporate,India,Kerela,Kerela,South,OFF-AP-10003849,Office Supplies,Home Automation,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,178.91,0,COD
7770,CA-2019-155978,01-08-2019,01-08-2019,Same Day,TS-21205,Thomas Seio,Corporate,India,Kerela,Kerela,South,TEC-PH-10002885,Technology,LED,Apple iPhone 5,1039.728,2,90.9762,0,COD
7771,CA-2019-155978,01-08-2019,01-08-2019,Same Day,TS-21205,Thomas Seio,Corporate,India,Kerela,Kerela,South,OFF-AP-10002892,Office Supplies,Home Automation,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,13.788,0,Online
5246,CA-2019-156265,02-08-2019,04-08-2019,Second Class,BF-11020,Barry Französisch,Corporate,India,Kerela,Kerela,South,TEC-PH-10001918,Technology,LED,Nortel Business Series Terminal T7208 Digital phone,333.576,3,33.3576,0,Online
5247,CA-2019-156265,02-08-2019,04-08-2019,Second Class,BF-11020,Barry Französisch,Corporate,India,Kerela,Kerela,South,OFF-BI-10000285,Office Supplies,Wire and Cables,XtraLife ClearVue Slant-D Ring Wire and Cables by Cardinal,12.544,2,4.704,0,Online
4086,CA-2019-111913,04-08-2019,06-08-2019,Second Class,LC-16930,Linda Cazamias,Corporate,India,Kerela,Kerela,South,TEC-PH-10002275,Technology,LED,Mitel 5320 IP Phone VoIP phone,302.384,2,30.2384,0,Cards
4087,CA-2019-111913,04-08-2019,06-08-2019,Second Class,LC-16930,Linda Cazamias,Corporate,India,Kerela,Kerela,South,OFF-BI-10003291,Office Supplies,Wire and Cables,Wilson Jones Leather-Like Wire and Cables with DublLock Round Rings,20.952,3,7.0713,0,COD
4088,CA-2019-111913,04-08-2019,06-08-2019,Second Class,LC-16930,Linda Cazamias,Corporate,India,Kerela,Kerela,South,OFF-BI-10000343,Office Supplies,Wire and Cables,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,3.9771,0,Cards
5943,CA-2019-151092,06-08-2019,13-08-2019,Standard Class,VG-21790,Vivek Gonzalez,Consumer,India,Kerela,Kerela,South,TEC-PH-10001700,Technology,LED,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4,18.4772,0,Cards
3498,CA-2019-107328,08-08-2019,15-08-2019,Standard Class,CA-12055,Cathy Armstrong,Home Office,India,Kerela,Kerela,South,OFF-AP-10004487,Office Supplies,Home Automation,Kensington 4 Outlet MasterPiece Compact Power Control Center,487.92,6,136.6176,0,Cards
3499,CA-2019-107328,08-08-2019,15-08-2019,Standard Class,CA-12055,Cathy Armstrong,Home Office,India,Kerela,Kerela,South,OFF-BI-10002160,Office Supplies,Wire and Cables,Acco Hanging Data Wire and Cables,15.24,5,5.334,0,Online
4646,CA-2019-143910,12-08-2019,16-08-2019,Standard Class,BC-11125,Becky Castell,Home Office,India,Karnataka,Bangalore,South,FUR-CH-10000225,Furniture,Modular Switches,"Global Geo Office Task Chair, Gray",145.764,2,-8.098,0,Cards
1088,CA-2019-166163,15-08-2019,20-08-2019,Second Class,CY-12745,Craig Yedwab,Corporate,India,Kerela,Kerela,South,TEC-PH-10004896,Technology,LED,Nokia Lumia 521 (T-Mobile),71.976,3,7.1976,0,Cards
8895,CA-2019-167241,15-08-2019,22-08-2019,Standard Class,BD-11320,Bill Donatelli,Consumer,India,Kerela,Kerela,South,FUR-FU-10004071,Furniture,MCBs & DBs,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,3,43.6842,0,COD
8897,CA-2019-167241,15-08-2019,22-08-2019,Standard Class,BD-11320,Bill Donatelli,Consumer,India,Kerela,Kerela,South,TEC-PH-10004614,Technology,LED,AT&T 841000 Phone,165.6,3,10.35,0,Online
803,CA-2019-136133,18-08-2019,23-08-2019,Second Class,HW-14935,Helen Wasserman,Corporate,India,Karnataka,Bangalore,South,OFF-AP-10000576,Office Supplies,Home Automation,Belkin 7 Outlet SurgeMaster II,355.32,9,99.4896,0,COD
2956,CA-2019-153353,18-08-2019,24-08-2019,Standard Class,GG-14650,Greg Guthrie,Corporate,India,Karnataka,Bangalore,South,TEC-PH-10000439,Technology,LED,GE DSL Phone Line Filter,39.99,1,11.5971,0,COD
7096,CA-2019-101980,19-08-2019,20-08-2019,First Class,RP-19390,Resi Pölking,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10000666,Office Supplies,Wire and Cables,Surelock Post Wire and Cables,146.688,6,55.008,0,Online
7097,CA-2019-101980,19-08-2019,20-08-2019,First Class,RP-19390,Resi Pölking,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10004318,Office Supplies,Wire and Cables,Ibico EB-19 Dual Function Manual Binding System,276.784,2,89.9548,0,Cards
7098,CA-2019-101980,19-08-2019,20-08-2019,First Class,RP-19390,Resi Pölking,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10003429,Office Supplies,Wire and Cables,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,9.1785,0,Online
6865,US-2019-126452,21-08-2019,28-08-2019,Standard Class,SC-20230,Scot Coram,Corporate,India,Kerela,Kerela,South,OFF-BI-10004465,Office Supplies,Wire and Cables,Avery Durable Slant Ring Wire and Cables,12.672,2,4.752,0,Cards
6866,US-2019-126452,21-08-2019,28-08-2019,Standard Class,SC-20230,Scot Coram,Corporate,India,Kerela,Kerela,South,TEC-PH-10003555,Technology,LED,Motorola HK250 Universal Bluetooth Headset,91.96,5,-20.691,0,Cards
